	# ID	name	start	stop	frame	product	description	function	cogcats	status_region	status_function	type	region_number	function_number	start_adjst	end_adjst
919	Rd_04540	nagB CDS	900265	901077	-	glucosamine-6-phosphate deaminase	-	-	-	-	-	CDS	-	-	900265	901077
920	Rd_04545	nagA CDS	901350	902495	-	N-acetylglucosamine-6-phosphate deacetylase	-	-	-	-	-	CDS	-	-	901350	902495
921	Rd_04550c	ompP2 CDS	903763	902684	-	outer membrane protein P2 (ompP2)%2C laminin binding protein	-	-	-	-	-	CDS	-	-	902684	903763
922	Rd_04555c	rnhA CDS	904479	904015	-	ribonuclease	-	-	-	-	-	CDS	-	-	904015	904479
923	Rd_04560	dnaQ CDS	904540	905310	-	DNA polymerase III subunit epsilon	-	-	-	-	-	CDS	-	-	904540	905310
924	Rd_04565	trnD tRNA	905398	905474	-	tRNA-Asp(gtc)	-	-	-	-	-	tRNA	-	-	905398	905474
925	Rd_04570	trnD tRNA	905498	905574	-	tRNA-Asp(gtc)	-	-	-	-	-	tRNA	-	-	905498	905574
926	Rd_04575	der CDS	906001	907515	-	ribosome biogenesis GTPase Der	-	-	-	-	-	CDS	-	-	906001	907515
927	Rd_04580c	sotB CDS	908785	907595	-	sugar transporter	-	-	-	-	-	CDS	-	-	907595	908785
928	Rd_04585c	Uncharacterized protein CDS	909960	908785	-	Uncharacterized protein	-	-	-	-	-	CDS	-	-	908785	909960
929	Rd_04590c	dcd CDS	910551	909964	-	dCTP deaminase	-	-	-	-	-	CDS	-	-	909964	910551
930	Rd_04595c	udk CDS	911201	910560	-	uridine kinase	-	-	-	-	-	CDS	-	-	910560	911201
931	Rd_04600	afuA CDS	911367	912407	-	Uncharacterized protein	-	-	-	-	-	CDS	-	-	911367	912407
932	Rd_04605	fbpB1 CDS	912575	914632	-	Putative ferric transport system permease protein FbpB 1	-	-	-	-	-	CDS	-	-	912575	914632
933	Rd_04610	fbpC CDS	914657	915706	-	ferric ABC transporter ATP-binding protein	-	-	-	-	-	CDS	-	-	914657	915706
934	Rd_04615c	nCS2 CDS	917111	915795	-	Putative permease	-	-	-	-	-	CDS	-	-	915795	917111
935	Rd_04620	ppa CDS	917345	917875	-	Inorganic pyrophosphatase	-	-	-	-	-	CDS	-	-	917345	917875
936	Rd_04625c	trnK tRNA	918069	917994	-	tRNA-Lys(ttt)	-	-	-	-	-	tRNA	-	-	917994	918069
937	Rd_04630c	trnL tRNA	918206	918120	-	tRNA-Leu(taa)	-	-	-	-	-	tRNA	-	-	918120	918206
938	Rd_04635c	trnG tRNA	918286	918211	-	tRNA-Gly(gcc)	-	-	-	-	-	tRNA	-	-	918211	918286
939	Rd_04640c	pgsA CDS	918954	918442	-	CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase	-	-	-	-	-	CDS	-	-	918442	918954
940	Rd_04645	metC CDS	919274	920464	-	cystathionine beta-lyase	-	-	-	-	-	CDS	-	-	919274	920464
941	Rd_04650	mpl CDS	920849	922210	-	UDP-N-acetylmuramate:L-alanyl-gamma-D-glutamyl-meso-diaminopimelate ligase	-	-	-	-	-	CDS	-	-	920849	922210
942	Rd_04655	Uncharacterized protein CDS	922323	922829	-	Uncharacterized protein	-	-	-	-	-	CDS	-	-	922323	922829
943	Rd_04660c	znuA CDS	923892	922879	-	zinc ABC transporter substrate-binding protein ZnuA	-	-	-	-	-	CDS	-	-	922879	923892
944	Rd_04665c	tcdA CDS	924840	924070	-	tRNA cyclic N6-threonylcarbamoyladenosine(37) synthase TcdA	-	-	-	-	-	CDS	-	-	924070	924840
945	Rd_04670c	mltA CDS	925949	924840	-	murein transglycosylase A	-	-	-	-	-	CDS	-	-	924840	925949
946	Rd_04675	trnfM tRNA	926137	926213	-	tRNA-fMet(cat)	-	-	-	-	-	tRNA	-	-	926137	926213
947	Rd_04680	rlmL CDS	926344	928479	-	bifunctional 23S rRNA (guanine(2069)-N(7))-methyltransferase RlmK/23S rRNA (guanine(2445)-N(2))-methyltransferase RlmL	-	-	-	-	-	CDS	-	-	926344	928479
948	Rd_04685	trnR tRNA	928628	928704	-	tRNA-Arg(ccg)	-	-	-	-	-	tRNA	-	-	928628	928704
949	Rd_04690	trnH tRNA	928731	928806	-	tRNA-His(gtg)	-	-	-	-	-	tRNA	-	-	928731	928806
950	Rd_04695	trnP tRNA	928828	928904	-	tRNA-Pro(tgg)	-	-	-	-	-	tRNA	-	-	928828	928904
951	Rd_04700	rrs rRNA	929081	930620	-	gene=rrs	-	-	-	-	-	rRNA	-	-	929081	930620
952	Rd_04705	trnE tRNA	930752	930827	-	tRNA-Glu(ttc)	-	-	-	-	-	tRNA	-	-	930752	930827
953	Rd_04710	rrl rRNA	931098	933998	-	gene=rrl	-	-	-	-	-	rRNA	-	-	931098	933998
954	Rd_04715	rrf rRNA	934242	934357	-	gene=rrf	-	-	-	-	-	rRNA	-	-	934242	934357
955	Rd_04720c	tdhA CDS	937354	935120	-	TonB-dependent heme receptor A	-	-	-	-	-	CDS	-	-	935120	937354
956	Rd_04725c	gst CDS	938344	937715	-	Glutathione S-transferase	-	-	-	-	-	CDS	-	-	937715	938344
957	Rd_04730c	serS CDS	939968	938679	-	serine--tRNA ligase	-	-	-	-	-	CDS	-	-	938679	939968
958	Rd_04735	wzzB CDS	940135	940476	-	Uncharacterized protein	-	-	-	-	-	CDS	-	-	940135	940476
959	Rd_04740c	yjjP CDS	941477	940566	-	Uncharacterized protein	-	-	-	-	-	CDS	-	-	940566	941477
960	Rd_04745	Transcriptional regulator CDS	941517	941591	-	Transcriptional regulator	-	-	-	-	-	CDS	-	-	941517	941591
961	Rd_04750c	corB CDS	942850	941588	-	UPF0053 protein	-	-	-	-	-	CDS	-	-	941588	942850
962	Rd_04755	ffh CDS	943131	944519	-	signal recognition particle protein	-	-	-	-	-	CDS	-	-	943131	944519
963	Rd_04760c	nIF3 CDS	945331	944576	-	Nif3-like dinuclear metal center hexameric protein	-	-	-	-	-	CDS	-	-	944576	945331
964	Rd_04765	htpG CDS	945647	947527	-	molecular chaperone HtpG	-	-	-	-	-	CDS	-	-	945647	947527
965	Rd_04770	arsC CDS	947606	947950	-	ArsC family reductase	-	-	-	-	-	CDS	-	-	947606	947950
966	Rd_04775	dapE CDS	947978	949111	-	succinyl-diaminopimelate desuccinylase	-	-	-	-	-	CDS	-	-	947978	949111
967	Rd_04780	Bifunctional aspartokinase I/homoserine dehydrogenase I CDS	949113	949793	-	Bifunctional aspartokinase I/homoserine dehydrogenase I	-	-	-	-	-	CDS	-	-	949113	949793
968	Rd_04785c	fbpC CDS	950898	949828	-	Fe(3+) ABC transporter ATP-binding protein FbpC	-	-	-	-	-	CDS	-	-	949828	950898
969	Rd_04790c	fbpB2 CDS	952405	950885	-	iron ABC transporter permease	-	-	-	-	-	CDS	-	-	950885	952405
970	Rd_04795c	fbpA CDS	953521	952523	-	Iron-utilization periplasmic protein	-	-	-	-	-	CDS	-	-	952523	953521
971	Rd_04800c	Uncharacterized protein CDS	954256	953681	-	Uncharacterized protein	-	-	-	-	-	CDS	-	-	953681	954256
972	Rd_04805	Transposase CDS	954362	954481	-	Transposase	-	-	-	-	-	CDS	-	-	954362	954481
973	Rd_04810	ubiE CDS	954590	955345	-	Uncharacterized protein	-	-	-	-	-	CDS	-	-	954590	955345
974	Rd_04815	Uncharacterized protein CDS	955695	956015	-	Uncharacterized protein	-	-	-	-	-	CDS	-	-	955695	956015
975	Rd_04820	cdaR CDS	956217	957323	-	Uncharacterized protein	-	-	-	-	-	CDS	-	-	956217	957323
976	Rd_04825	gntT CDS	957445	958704	-	Uncharacterized transporter	-	-	-	-	-	CDS	-	-	957445	958704
977	Rd_04830	glxK CDS	958713	959849	-	Glycerate kinase	-	-	-	-	-	CDS	-	-	958713	959849
978	Rd_04835c	yggS CDS	960602	959889	-	Pyridoxal phosphate homeostasis protein	-	-	-	-	-	CDS	-	-	959889	960602
979	Rd_04840	Phr family secreted Rap phosphatase inhibitor CDS	960747	960833	-	Phr family secreted Rap phosphatase inhibitor	-	-	-	-	-	CDS	-	-	960747	960833
980	KPHLBEJAJH_106	Threonine operon leader regulatory_region	960775	960892	-	Dbxref=RFAM:RF00506,SO:0000140	-	-	-	-	-	regulatory_region	-	-	960775	960892
981	Rd_04845	thrA CDS	960926	963373	-	bifunctional aspartate kinase/homoserine dehydrogenase I	-	-	-	-	-	CDS	-	-	960926	963373
982	Rd_04850	thrB CDS	963386	964330	-	homoserine kinase	-	-	-	-	-	CDS	-	-	963386	964330
983	Rd_04855	thrC CDS	964373	965650	-	threonine synthase	-	-	-	-	-	CDS	-	-	964373	965650
984	Rd_04860c	trnK tRNA	965932	965857	-	tRNA-Lys(ttt)	-	-	-	-	-	tRNA	-	-	965857	965932
985	Rd_04865c	trnL tRNA	966069	965983	-	tRNA-Leu(taa)	-	-	-	-	-	tRNA	-	-	965983	966069
986	Rd_04870c	trnC tRNA	966170	966097	-	tRNA-Cys(gca)	-	-	-	-	-	tRNA	-	-	966097	966170
987	Rd_04875c	trnG tRNA	966252	966177	-	tRNA-Gly(gcc)	-	-	-	-	-	tRNA	-	-	966177	966252
988	Rd_04880	metB CDS	966499	967608	-	methionine biosynthesis PLP-dependent protein	-	-	-	-	-	CDS	-	-	966499	967608
989	Rd_04885	ddh CDS	967621	968616	-	2-hydroxyacid dehydrogenase-like protein	-	-	-	-	-	CDS	-	-	967621	968616
990	Rd_04890	trxA CDS	968736	969059	-	thioredoxin	-	-	-	-	-	CDS	-	-	968736	969059
991	Rd_04895c	Succinylglutamate desuccinylase CDS	969363	969109	-	Succinylglutamate desuccinylase	-	-	-	-	-	CDS	-	-	969109	969363
992	Rd_04900c	Uncharacterized protein CDS	969605	969339	-	Uncharacterized protein	-	-	-	-	-	CDS	-	-	969339	969605
993	Rd_04905c	tatD CDS	970650	969862	-	Uncharacterized metal-dependent hydrolase	-	-	-	-	-	CDS	-	-	969862	970650
994	Rd_04910c	yifN CDS	971223	970792	-	Uncharacterized protein	-	-	-	-	-	CDS	-	-	970792	971223
995	Rd_04915c	ppiB CDS	971736	971227	-	Peptidyl-prolyl cis-trans isomerase B	-	-	-	-	-	CDS	-	-	971227	971736
996	Rd_04920	cysS CDS	971839	973218	-	cysteine--tRNA ligase	-	-	-	-	-	CDS	-	-	971839	973218
997	Rd_04925c	Uncharacterized protein CDS	974160	973294	-	Uncharacterized protein	-	-	-	-	-	CDS	-	-	973294	974160
998	Rd_04930c	tesB CDS	975031	974171	-	acyl-CoA thioesterase II	-	-	-	-	-	CDS	-	-	974171	975031
999	Rd_04935c	nrdD CDS	977272	975149	-	anaerobic ribonucleoside-triphosphate reductase	-	-	-	-	-	CDS	-	-	975149	977272
1000	Rd_04940	hepT CDS	977553	977993	-	putative ribonuclease HepT	-	-	-	-	-	CDS	-	-	977553	977993
1001	Rd_04945	mntA CDS	977986	978330	-	putative protein adenylyltransferase MntA	-	-	-	-	-	CDS	-	-	977986	978330
1002	Rd_04950c	grpE CDS	978939	978343	-	nucleotide exchange factor GrpE	-	-	-	-	-	CDS	-	-	978343	978939
1003	Rd_04955	nadK CDS	979039	979929	-	NAD(+) kinase	-	-	-	-	-	CDS	-	-	979039	979929
1004	Rd_04960	recN CDS	980041	981717	-	DNA repair protein RecN	-	-	-	-	-	CDS	-	-	980041	981717
1005	Rd_04965c	glnE CDS	984747	981802	-	bifunctional [glutamate--ammonia ligase]-adenylyl-L-tyrosine phosphorylase/[glutamate--ammonia-ligase] adenylyltransferase	-	-	-	-	-	CDS	-	-	981802	984747
1006	Rd_04970c	miaA CDS	985688	984753	-	tRNA (adenosine(37)-N6)-dimethylallyltransferase MiaA	-	-	-	-	-	CDS	-	-	984753	985688
1007	Rd_04975c	mutL CDS	987585	985696	-	DNA mismatch repair endonuclease MutL	-	-	-	-	-	CDS	-	-	985696	987585
1008	Rd_04980c	amiB CDS	988884	987586	-	putative N-acetylmuramoyl-L-alanine amidase AmiB	-	-	-	-	-	CDS	-	-	987586	988884
1009	Rd_04985c	tsaE CDS	989368	988892	-	tRNA (adenosine(37)-N6)-threonylcarbamoyltransferase complex ATPase subunit type 1 TsaE	-	-	-	-	-	CDS	-	-	988892	989368
1010	Rd_04990c	folK CDS	989926	989444	-	2-amino-4-hydroxy-6-hydroxymethyldihydropteridine diphosphokinase	-	-	-	-	-	CDS	-	-	989444	989926
1011	Rd_04995c	pcnB CDS	991293	989935	-	Poly(A) polymerase I	-	-	-	-	-	CDS	-	-	989935	991293
1012	Rd_05000c	dksA CDS	991978	991541	-	RNA polymerase-binding protein DksA	-	-	-	-	-	CDS	-	-	991541	991978
1013	Rd_05005	rec2 CDS	992237	994603	-	DNA internalization-related competence protein ComEC/Rec2	-	-	-	-	-	CDS	-	-	992237	994603
1014	Rd_05010	msbA CDS	994644	996407	-	lipid transporter ATP-binding/permease	-	-	-	-	-	CDS	-	-	994644	996407
1015	Rd_05015	lpxK CDS	996480	997478	-	tetraacyldisaccharide 4'-kinase	-	-	-	-	-	CDS	-	-	996480	997478
1016	Rd_05020	kdsB CDS	997549	998313	-	3-deoxy-manno-octulosonate cytidylyltransferase	-	-	-	-	-	CDS	-	-	997549	998313
1017	Rd_05025	uvrC CDS	998315	1000144	-	excinuclease ABC subunit UvrC	-	-	-	-	-	CDS	-	-	998315	1000144
1018	Rd_05030	terC CDS	1000242	1000955	-	UPF0053 protein	-	-	-	-	-	CDS	-	-	1000242	1000955
1019	Rd_05035c	uxuA CDS	1002192	1001008	-	mannonate dehydratase	-	-	-	-	-	CDS	-	-	1001008	1002192
1020	Rd_05040c	uxuR CDS	1002969	1002220	-	Uxu operon regulator	-	-	-	-	-	CDS	-	-	1002220	1002969
1021	Rd_05045	tdh CDS	1003130	1004158	-	Uncharacterized zinc-type alcohol dehydrogenase-like protein	-	-	-	-	-	CDS	-	-	1003130	1004158
1022	Rd_05050	dctP CDS	1004185	1005171	-	Uncharacterized protein	-	-	-	-	-	CDS	-	-	1004185	1005171
1023	Rd_05055	dctM CDS	1005237	1005707	-	Putative TRAP transporter small permease protein	-	-	-	-	-	CDS	-	-	1005237	1005707
1024	Rd_05060	dctQ CDS	1005717	1006988	-	Putative TRAP transporter large permease protein	-	-	-	-	-	CDS	-	-	1005717	1006988
1025	Rd_05065	kdgK CDS	1007008	1007952	-	2-dehydro-3-deoxygluconokinase	-	-	-	-	-	CDS	-	-	1007008	1007952
1026	Rd_05070	fabG CDS	1007964	1008809	-	Uncharacterized oxidoreductase	-	-	-	-	-	CDS	-	-	1007964	1008809
1027	Rd_05075	eda CDS	1008828	1009466	-	Putative KHG/KDPG aldolase	-	-	-	-	-	CDS	-	-	1008828	1009466
1028	Rd_05080c	yjdM CDS	1009845	1009519	-	Protein YjdM-like protein	-	-	-	-	-	CDS	-	-	1009519	1009845
1029	Rd_05085	ytfJ CDS	1009948	1010502	-	Uncharacterized protein	-	-	-	-	-	CDS	-	-	1009948	1010502
1030	Rd_05090c	trnS tRNA	1010648	1010559	-	tRNA-Ser(tga)	-	-	-	-	-	tRNA	-	-	1010559	1010648
1031	Rd_05095	ybhL CDS	1010829	1011491	-	Uncharacterized protein	-	-	-	-	-	CDS	-	-	1010829	1011491
1032	Rd_05100	ycjF CDS	1011551	1012615	-	UPF0283 membrane protein	-	-	-	-	-	CDS	-	-	1011551	1012615
1033	Rd_05105	rluA CDS	1012615	1013289	-	Uncharacterized RNA pseudouridine synthase	-	-	-	-	-	CDS	-	-	1012615	1013289
1034	Rd_05110	xthA CDS	1013337	1014140	-	exodeoxyribonuclease III	-	-	-	-	-	CDS	-	-	1013337	1014140
1035	Rd_05115	Uncharacterized protein CDS	1014150	1014926	-	Uncharacterized protein	-	-	-	-	-	CDS	-	-	1014150	1014926
1036	Rd_05120c	mreD CDS	1015465	1014977	-	rod shape-determining protein MreD	-	-	-	-	-	CDS	-	-	1014977	1015465
1037	Rd_05125c	mreC CDS	1016520	1015465	-	rod shape-determining protein MreC	-	-	-	-	-	CDS	-	-	1015465	1016520
1038	Rd_05130c	mreB CDS	1017655	1016600	-	Cell shape-determining protein MreB	-	-	-	-	-	CDS	-	-	1016600	1017655
1039	Rd_05135c	yddA CDS	1019563	1017785	-	Uncharacterized ABC transporter ATP-binding protein	-	-	-	-	-	CDS	-	-	1017785	1019563
1040	Rd_05140	ybjL CDS	1019769	1021424	-	putative transporter	-	-	-	-	-	CDS	-	-	1019769	1021424
1041	Rd_05145	rsfS CDS	1021549	1021857	-	ribosome silencing factor	-	-	-	-	-	CDS	-	-	1021549	1021857
1042	Rd_05150	rlmH CDS	1021911	1022378	-	23S rRNA (pseudouridine(1915)-N(3))-methyltransferase RlmH	-	-	-	-	-	CDS	-	-	1021911	1022378
1043	Rd_05155	mrdA CDS	1022399	1024354	-	penicillin-binding protein 2	-	-	-	-	-	CDS	-	-	1022399	1024354
1044	Rd_05160	rodA CDS	1024344	1025459	-	rod shape-determining protein RodA	-	-	-	-	-	CDS	-	-	1024344	1025459
1045	Rd_05165	rlpA CDS	1025512	1026375	-	Endolytic peptidoglycan transglycosylase RlpA	-	-	-	-	-	CDS	-	-	1025512	1026375
1046	Rd_05170	dacA CDS	1026391	1027572	-	D-alanyl-D-alanine carboxypeptidase DacA	-	-	-	-	-	CDS	-	-	1026391	1027572
1047	Rd_05175	ybeD CDS	1027628	1027906	-	DUF493 domain-containing protein	-	-	-	-	-	CDS	-	-	1027628	1027906
1048	Rd_05180	lipB CDS	1027908	1028546	-	lipoyl(octanoyl) transferase LipB	-	-	-	-	-	CDS	-	-	1027908	1028546
1049	Rd_05185	lipA CDS	1028600	1029562	-	lipoyl synthase	-	-	-	-	-	CDS	-	-	1028600	1029562
1050	Rd_05190	citC CDS	1029813	1030820	-	[citrate (pro-3S)-lyase] ligase	-	-	-	-	-	CDS	-	-	1029813	1030820
1051	Rd_05195	citD CDS	1030858	1031145	-	citrate lyase acyl carrier protein	-	-	-	-	-	CDS	-	-	1030858	1031145
1052	Rd_05200	citE CDS	1031142	1032017	-	citrate (pro-3S)-lyase subunit beta	-	-	-	-	-	CDS	-	-	1031142	1032017
1053	Rd_05205	citF CDS	1032032	1033534	-	citrate lyase subunit alpha	-	-	-	-	-	CDS	-	-	1032032	1033534
1054	Rd_05210	citXG CDS	1033715	1035112	-	Protein CitXG	-	-	-	-	-	CDS	-	-	1033715	1035112
1055	Rd_05215	citT CDS	1035114	1036553	-	Uncharacterized transporter	-	-	-	-	-	CDS	-	-	1035114	1036553
1056	Rd_05220	miaB CDS	1036973	1038397	-	tRNA (N6-isopentenyl adenosine(37)-C2)-methylthiotransferase MiaB	-	-	-	-	-	CDS	-	-	1036973	1038397
1057	Rd_05225c	ung CDS	1039126	1038467	-	uracil-DNA glycosylase	-	-	-	-	-	CDS	-	-	1038467	1039126
1058	Rd_05230	grcA CDS	1039384	1039767	-	autonomous glycyl radical cofactor GrcA	-	-	-	-	-	CDS	-	-	1039384	1039767
1059	Rd_05235	lepA CDS	1039935	1041731	-	translation elongation factor 4	-	-	-	-	-	CDS	-	-	1039935	1041731
1060	Rd_05240	lepB CDS	1041740	1042789	-	signal peptidase I	-	-	-	-	-	CDS	-	-	1041740	1042789
1061	Rd_05245	rnc CDS	1042791	1043474	-	ribonuclease III	-	-	-	-	-	CDS	-	-	1042791	1043474
1062	Rd_05250	era CDS	1043471	1044379	-	GTPase Era	-	-	-	-	-	CDS	-	-	1043471	1044379
1063	Rd_05255c	rsmC CDS	1045435	1044443	-	16S rRNA (guanine(1207)-N(2))-methyltransferase RsmC	-	-	-	-	-	CDS	-	-	1044443	1045435
1064	Rd_05260	holD CDS	1045541	1045945	-	DNA polymerase III subunit psi	-	-	-	-	-	CDS	-	-	1045541	1045945
1065	Rd_05265	rimI CDS	1045948	1046388	-	ribosomal protein S18-alanine N-acetyltransferase	-	-	-	-	-	CDS	-	-	1045948	1046388
1066	Rd_05270c	fdhE CDS	1047335	1046427	-	formate dehydrogenase accessory protein FdhE	-	-	-	-	-	CDS	-	-	1046427	1047335
1067	Rd_05275c	fdxI CDS	1048121	1047405	-	formate dehydrogenase subunit gamma	-	-	-	-	-	CDS	-	-	1047405	1048121
1068	Rd_05280c	fdxH CDS	1049052	1048114	-	formate dehydrogenase subunit beta	-	-	-	-	-	CDS	-	-	1048114	1049052
1069	Rd_05285c	fdnG CDS	1052140	1049054	-	formate dehydrogenase-N subunit alpha	-	-	-	-	-	CDS	-	-	1049054	1052140
1070	KPHLBEJAJH_102c	Selenocysteine insertion sequence 3 regulatory_region	1051534	1051476	-	Dbxref=RFAM:RF01989,SO:1001268	-	-	-	-	-	regulatory_region	-	-	1051476	1051534
1071	Rd_05290	fdhD CDS	1052411	1053223	-	formate dehydrogenase accessory sulfurtransferase FdhD	-	-	-	-	-	CDS	-	-	1052411	1053223
1072	Rd_05295	ybeY CDS	1053484	1053948	-	rRNA maturation RNase YbeY	-	-	-	-	-	CDS	-	-	1053484	1053948
1073	Rd_05300	cof CDS	1053967	1054752	-	Putative phosphatase	-	-	-	-	-	CDS	-	-	1053967	1054752
1074	Rd_05305c	fAA1 CDS	1056588	1054789	-	Putative long-chain-fatty-acid--CoA ligase	-	-	-	-	-	CDS	-	-	1054789	1056588
1075	Rd_05310c	gap CDS	1057801	1056782	-	type I glyceraldehyde-3-phosphate dehydrogenase	-	-	-	-	-	CDS	-	-	1056782	1057801
1076	Rd_05315	gmk CDS	1058052	1058678	-	guanylate kinase	-	-	-	-	-	CDS	-	-	1058052	1058678
1077	Rd_05320	rpoZ CDS	1058741	1059007	-	DNA-directed RNA polymerase subunit omega	-	-	-	-	-	CDS	-	-	1058741	1059007
1078	Rd_05325	spoT CDS	1059188	1061302	-	bifunctional GTP diphosphokinase/guanosine-3'%2C5'-bis pyrophosphate 3'-pyrophosphohydrolase	-	-	-	-	-	CDS	-	-	1059188	1061302
1079	Rd_05330	recG CDS	1061299	1063380	-	ATP-dependent DNA helicase RecG	-	-	-	-	-	CDS	-	-	1061299	1063380
1080	Rd_05335	murI CDS	1063410	1064219	-	glutamate racemase	-	-	-	-	-	CDS	-	-	1063410	1064219
1081	Rd_05340	lldD CDS	1064431	1065576	-	FMN-dependent L-lactate dehydrogenase LldD	-	-	-	-	-	CDS	-	-	1064431	1065576
1082	Rd_05345	rrs rRNA	1065943	1067482	-	gene=rrs	-	-	-	-	-	rRNA	-	-	1065943	1067482
1083	Rd_05350	trnI tRNA	1067562	1067638	-	tRNA-Ile(gat)	-	-	-	-	-	tRNA	-	-	1067562	1067638
1084	Rd_05355	trnA tRNA	1067724	1067799	-	tRNA-Ala(tgc)	-	-	-	-	-	tRNA	-	-	1067724	1067799
1085	Rd_05360	rrl rRNA	1068205	1071105	-	gene=rrl	-	-	-	-	-	rRNA	-	-	1068205	1071105
1086	Rd_05365	rrf rRNA	1071349	1071464	-	gene=rrf	-	-	-	-	-	rRNA	-	-	1071349	1071464
1087	Rd_05370	metR CDS	1071704	1072633	-	HTH-type transcriptional regulator MetR	-	-	-	-	-	CDS	-	-	1071704	1072633
1088	Rd_05375	azlC CDS	1072643	1073377	-	azaleucine resistance protein AzlC	-	-	-	-	-	CDS	-	-	1072643	1073377
1089	Rd_05380	azlD CDS	1073374	1073703	-	Uncharacterized protein	-	-	-	-	-	CDS	-	-	1073374	1073703
1090	Rd_05385	Uncharacterized protein CDS	1073806	1074039	-	Uncharacterized protein	-	-	-	-	-	CDS	-	-	1073806	1074039
1091	Rd_05390c	prfC CDS	1075698	1074115	-	peptide chain release factor 3	-	-	-	-	-	CDS	-	-	1074115	1075698
1092	Rd_05395	fabI CDS	1075877	1076665	-	Enoyl-[acyl-carrier-protein] reductase [NADH] FabI	-	-	-	-	-	CDS	-	-	1075877	1076665
1093	Rd_05400	rnb CDS	1076748	1078727	-	exoribonuclease II	-	-	-	-	-	CDS	-	-	1076748	1078727
1094	Rd_05405	hypothetical protein CDS	1079083	1079979	-	hypothetical protein	-	-	-	-	-	CDS	-	-	1079083	1079979
1095	Rd_05410	hia CDS	1079994	1083056	-	Autotransporter adhesin	-	-	-	-	-	CDS	-	-	1079994	1083056
1096	Rd_05415	pxpB CDS	1083289	1083930	-	5-oxoprolinase subunit PxpB	-	-	-	-	-	CDS	-	-	1083289	1083930
1097	Rd_05420	pxpC CDS	1083927	1084856	-	5-oxoprolinase subunit C	-	-	-	-	-	CDS	-	-	1083927	1084856
1098	Rd_05425	pxpA CDS	1084843	1085580	-	5-oxoprolinase subunit PxpA	-	-	-	-	-	CDS	-	-	1084843	1085580
1099	Rd_05430	mntH CDS	1085624	1086817	-	Uncharacterized membrane protein	-	-	-	-	-	CDS	-	-	1085624	1086817
1100	Rd_05435c	argG CDS	1088222	1086888	-	argininosuccinate synthase	-	-	-	-	-	CDS	-	-	1086888	1088222
1101	Rd_05440c	purC CDS	1089250	1088378	-	phosphoribosylaminoimidazolesuccinocarboxamide synthase	-	-	-	-	-	CDS	-	-	1088378	1089250
1102	Rd_05445c	mrcB CDS	1091768	1089423	-	penicillin-binding protein 1B	-	-	-	-	-	CDS	-	-	1089423	1091768
1103	Rd_05450c	yacL CDS	1092173	1091775	-	UPF0231 protein	-	-	-	-	-	CDS	-	-	1091775	1092173
1104	Rd_05455c	erpA CDS	1092474	1092130	-	iron-sulfur cluster insertion protein ErpA	-	-	-	-	-	CDS	-	-	1092130	1092474
1105	Rd_05460	map CDS	1092610	1093416	-	type I methionyl aminopeptidase	-	-	-	-	-	CDS	-	-	1092610	1093416
1106	Rd_05465c	tra5 CDS	1094246	1093479	-	IS3 family transposase	-	-	-	-	-	CDS	-	-	1093479	1094246
1107	Rd_05470c	tnp CDS	1094863	1094297	-	IS3 family transposase ORF A	-	-	-	-	-	CDS	-	-	1094297	1094863
1108	Rd_05475	glnD CDS	1094925	1097516	-	bifunctional uridylyltransferase/uridylyl-removing protein GlnD	-	-	-	-	-	CDS	-	-	1094925	1097516
1109	Rd_05480	Uncharacterized protein CDS	1097573	1098589	-	Uncharacterized protein	-	-	-	-	-	CDS	-	-	1097573	1098589
1110	Rd_05485	wecA CDS	1098786	1099853	-	undecaprenyl-phosphate alpha-N-acetylglucosaminyltransferase	-	-	-	-	-	CDS	-	-	1098786	1099853
1111	Rd_05490c	trnG tRNA	1100060	1099985	-	tRNA-Gly(gcc)	-	-	-	-	-	tRNA	-	-	1099985	1100060
1112	Rd_05495c	orn CDS	1100702	1100154	-	oligoribonuclease	-	-	-	-	-	CDS	-	-	1100154	1100702
1113	Rd_05500	rsgA CDS	1100773	1101813	-	small ribosomal subunit biogenesis GTPase RsgA	-	-	-	-	-	CDS	-	-	1100773	1101813
1114	Rd_05505	ptsH CDS	1101972	1102229	-	Phosphocarrier protein HPr	-	-	-	-	-	CDS	-	-	1101972	1102229
1115	Rd_05510	ptsI CDS	1102309	1104036	-	phosphoenolpyruvate-protein phosphotransferase PtsI	-	-	-	-	-	CDS	-	-	1102309	1104036
1116	Rd_05515	crr CDS	1104096	1104596	-	PTS glucose transporter subunit IIA	-	-	-	-	-	CDS	-	-	1104096	1104596
1117	Rd_05520	Uncharacterized protein CDS	1104779	1104991	-	Uncharacterized protein	-	-	-	-	-	CDS	-	-	1104779	1104991
1118	Rd_05525	ydeI CDS	1105106	1105471	-	Uncharacterized protein	-	-	-	-	-	CDS	-	-	1105106	1105471
1119	Rd_05530	qseB CDS	1105535	1106200	-	Transcriptional regulatory protein QseB	-	-	-	-	-	CDS	-	-	1105535	1106200
1120	Rd_05535	qseC CDS	1106197	1107552	-	two-component system sensor	-	-	-	-	-	CDS	-	-	1106197	1107552
1121	Rd_05540	betT CDS	1107919	1109856	-	Uncharacterized transporter	-	-	-	-	-	CDS	-	-	1107919	1109856
